"a [mm]","d [mm]","my_theta [deg]","p [mm]","Freq [MHz]","im(Z(1,1))/(2*pi*Freq)*1e6 []","re(Z(1,1)) []","im(Z(1,1))/re(Z(1,1)) []"
55,1.2,29.9,1.4,6.78,1.55717113096947,0.491834225718535,134.873664901213
55,1.2,29.9,1.6,6.78,1.47326343117179,0.457182746107543,137.277745875139
55,1.4,29.9,0.4,6.78,1.97150537300503,0.731426836036603,114.825048276245
55,1.4,29.9,0.6,6.78,1.83844598492514,0.641442908565065,122.09627897011
55,1.4,29.9,0.8,6.78,1.72547460558624,0.558157154526456,131.692680744616
55,1.4,29.9,1,6.78,1.62426734840462,0.503951807251507,137.302381241398
55,1.4,29.9,1.2,6.78,1.5297538341315,0.476685176848413,136.709742541695
55,1.4,29.9,1.4,6.78,1.44494179652207,0.442543248369515,139.092654857595
55,1.4,29.9,1.6,6.78,1.36640188820887,0.413488232692194,140.774781221677
55,1.6,29.9,0.4,6.78,1.81943313150622,0.657151737108935,117.945126587773
55,1.6,29.9,0.6,6.78,1.69846466617022,0.58169215845667,124.386391638708
55,1.6,29.9,0.8,6.78,1.59727287231945,0.509075048698587,133.661664929182
55,1.6,29.9,1,6.78,1.50414885771563,0.474218204415616,135.120784695848
55,1.6,29.9,1.2,6.78,1.41865247113552,0.429955052751163,140.56025101216
55,1.6,29.9,1.4,6.78,1.34018630342869,0.404610085339607,141.103580327851
55,1.6,29.9,1.6,6.78,1.26620804845113,0.378254678865336,142.603545435425
55,0.4,49.9,0.4,6.78,2.86492828615655,1.36920571009269,89.1363026952594
55,0.4,49.9,0.6,6.78,2.63277787071653,1.16968139312975,95.8862203226284
55,0.4,49.9,0.8,6.78,2.44624233249964,1.06894312377515,97.4887364891811
55,0.4,49.9,1,6.78,2.29056845318008,0.986604683823417,98.9030453834856
55,0.4,49.9,1.2,6.78,2.14989370328982,0.927121760048188,98.7847205511901
55,0.4,49.9,1.4,6.78,2.02413890245325,0.882746065238066,97.6818966610639
55,0.4,49.9,1.6,6.78,1.91238512879943,0.827949117847826,98.3968674076363
55,0.6,49.9,0.4,6.78,2.61621590673863,1.11418067864922,100.029367138628
55,0.6,49.9,0.6,6.78,2.41952383824396,0.933916045295097,110.365066834703
55,0.6,49.9,0.8,6.78,2.255362006802,0.858597221346258,111.901612237628
55,0.6,49.9,1,6.78,2.11526196687347,0.780707785603646,115.421100953351
55,0.6,49.9,1.2,6.78,1.98528325979849,0.737657962632615,114.650778504681
55,0.6,49.9,1.4,6.78,1.87361781538162,0.69592631007519,114.690465071156
55,0.6,49.9,1.6,6.78,1.77032842868954,0.653036577331945,115.485085026089
55,0.8,49.9,0.4,6.78,2.39720893678448,0.953521082234959,107.098934610003
55,0.8,49.9,0.6,6.78,2.22930712505751,0.808087671128255,117.522490264865
55,0.8,49.9,0.8,6.78,2.08112333145147,0.729698106942861,121.496610102458
55,0.8,49.9,1,6.78,1.9561341793523,0.659179042237645,126.416805791586
55,0.8,49.9,1.2,6.78,1.83957830784294,0.625209708452229,125.343589839263
55,0.8,49.9,1.4,6.78,1.73437613221164,0.593189774088215,124.554434661294
55,0.8,49.9,1.6,6.78,1.6390220184428,0.55197034071689,126.496528719475
55,1,49.9,0.4,6.78,2.20959842786579,0.857469145066792,109.77524448057
55,1,49.9,0.6,6.78,2.05522794622655,0.714504268274752,122.536291191422
55,1,49.9,0.8,6.78,1.92443255924315,0.637762884980148,128.544357147746
55,1,49.9,1,6.78,1.81126870544678,0.580893321474241,132.829966273784
55,1,49.9,1.2,6.78,1.70795070277096,0.529550571979254,137.397063868501
55,1,49.9,1.4,6.78,1.61019224067814,0.508792447257933,134.817613740108
55,1,49.9,1.6,6.78,1.52078723658554,0.483232809919704,134.066912360796
55,1.2,49.9,0.4,6.78,2.03835526992581,0.755532096098599,114.93082500908
55,1.2,49.9,0.6,6.78,1.89807972271703,0.625954867188561,129.175749818752
55,1.2,49.9,0.8,6.78,1.78298902214123,0.574139429695131,132.294216291507
55,1.2,49.9,1,6.78,1.67818255264291,0.511783784604053,139.689010911844
55,1.2,49.9,1.2,6.78,1.58493485183205,0.467402552830443,144.454108232734
55,1.2,49.9,1.4,6.78,1.49307041759281,0.452334653837366,140.614462873776
55,1.2,49.9,1.6,6.78,1.40956441631585,0.435380255143958,137.919527417135
55,1.4,49.9,0.4,6.78,1.88300872965224,0.679500632465729,118.051641513051
55,1.4,49.9,0.6,6.78,1.75577827270793,0.585505051349816,127.746375362105
55,1.4,49.9,0.8,6.78,1.65127920910198,0.515880468032121,136.358115287581
55,1.4,49.9,1,6.78,1.55770866639487,0.461015757368172,143.939512897587
55,1.4,49.9,1.2,6.78,1.46357049251503,0.451780050847545,138.005424475845
55,1.4,49.9,1.4,6.78,1.38585653280165,0.411139242982012,143.594863034866
55,1.4,49.9,1.6,6.78,1.30827909359821,0.393060044853905,141.791783175346
55,1.6,49.9,0.4,6.78,1.73784390661573,0.627324247709826,118.012565919072
55,1.6,49.9,0.6,6.78,1.62717740555503,0.526644605819931,131.621497352467
55,1.6,49.9,0.8,6.78,1.52505876038283,0.489932972323476,132.604869126434
55,1.6,49.9,1,6.78,1.44192894248683,0.433960016173468,141.547989318589
55,1.6,49.9,1.2,6.78,1.35813426020243,0.413581881095121,139.891318301025
55,1.6,49.9,1.4,6.78,1.28243052438731,0.385661874570403,141.65656317672
55,1.6,49.9,1.6,6.78,1.21453920111789,0.362929335417306,142.560439526749
55,0.4,69.9,0.4,6.78,2.76156658854382,1.41433675315153,83.1787241760846
55,0.4,69.9,0.6,6.78,2.51093584307029,1.09446047380534,97.7338701506679
55,0.4,69.9,0.8,6.78,2.33078421648307,1.01307044728317,98.0103599480749
55,0.4,69.9,1,6.78,2.18518296842687,0.924674218840205,100.671982254715
55,0.4,69.9,1.2,6.78,2.05466389667123,0.859994901725736,101.778131928655
55,0.4,69.9,1.4,6.78,1.93110837399895,0.831759458215192,98.9050487306033
55,0.4,69.9,1.6,6.78,1.82701536778276,0.79055980291417,98.450297841784
55,0.6,69.9,0.4,6.78,2.49718648394219,1.08977919770932,97.6162285042842
55,0.6,69.9,0.6,6.78,2.30191509260676,0.891666779469019,109.975583790027
55,0.6,69.9,0.8,6.78,2.14818805422242,0.811147527462025,112.81893889946
55,0.6,69.9,1,6.78,2.01566820255475,0.743554012006398,115.482475719292
55,0.6,69.9,1.2,6.78,1.89308882762202,0.720256652914864,111.967833802596
55,0.6,69.9,1.4,6.78,1.79149045823773,0.643888944180865,118.525854078171
55,0.6,69.9,1.6,6.78,1.69214488939493,0.618897858521639,116.47376893399
55,0.8,69.9,0.4,6.78,2.28429663451485,0.930024970279975,104.632705010061
55,0.8,69.9,0.6,6.78,2.12064015357643,0.784429994358199,115.165487705796
55,0.8,69.9,0.8,6.78,1.98275849018448,0.707420276954857,119.399326342709
55,0.8,69.9,1,6.78,1.86171868536818,0.645707390426759,122.825308240364
55,0.8,69.9,1.2,6.78,1.75715607725487,0.586409475369171,127.649442375966
55,0.8,69.9,1.4,6.78,1.65510176062125,0.564187638593805,124.971417649566
55,0.8,69.9,1.6,6.78,1.56612264781346,0.533082742379304,125.15283993983
55,1,69.9,0.4,6.78,2.10539485959526,0.802056833002951,111.824760680689
55,1,69.9,0.6,6.78,1.95880583966498,0.673559608792518,123.886766063195
55,1,69.9,0.8,6.78,1.83928758318864,0.583049793978835,134.38585383221
55,1,69.9,1,6.78,1.73063189607218,0.53837886803817,136.938718975118
55,1,69.9,1.2,6.78,1.62924514504083,0.518452396683028,133.871186109431
55,1,69.9,1.4,6.78,1.53460587383891,0.497238184601984,131.474626645382
55,1,69.9,1.6,6.78,1.45366217638569,0.465634945299914,132.992603069727
55,1.2,69.9,0.4,6.78,1.94887681641752,0.761710528859966,108.994351770256
55,1.2,69.9,0.6,6.78,1.81012706323427,0.631135391958249,122.178865784582
55,1.2,69.9,0.8,6.78,1.70003579607972,0.559698415519883,129.393824880046
55,1.2,69.9,1,6.78,1.60128429774954,0.503215642677163,135.557600969754
55,1.2,69.9,1.2,6.78,1.51142045913759,0.463566910482338,138.893662675303
55,1.2,69.9,1.4,6.78,1.4254195883738,0.442313375530523,137.284723157397
55,1.2,69.9,1.6,6.78,1.34824959861225,0.417493283800929,137.572100563934
55,1.4,69.9,0.4,6.78,1.79140956816635,0.658066774970889,115.967017370169
55,1.4,69.9,0.6,6.78,1.67524951994535,0.563006331295468,126.75811891057
55,1.4,69.9,0.8,6.78,1.57863884262366,0.524985470805123,128.098800300486
55,1.4,69.9,1,6.78,1.48307769234017,0.457433369682636,138.116518199698
55,1.4,69.9,1.2,6.78,1.40267777271467,0.417977162262945,142.960126625571
55,1.4,69.9,1.4,6.78,1.32392939755546,0.402535844034341,140.110224673486
55,1.4,69.9,1.6,6.78,1.25295825086703,0.37611511755663,141.914042969955
55,1.6,69.9,0.4,6.78,1.65736882677609,0.629374929095794,112.180995399449
55,1.6,69.9,0.6,6.78,1.54942761452953,0.531030454171311,124.297222985417
55,1.6,69.9,0.8,6.78,1.45912496787306,0.46688990755836,133.133566065566
55,1.6,69.9,1,6.78,1.37366573581186,0.435437150256934,134.389441374178
55,1.6,69.9,1.2,6.78,1.30098705117723,0.391538070683273,141.549565224509
55,1.6,69.9,1.4,6.78,1.22523480591616,0.378353412747601,137.953026301307
55,1.6,69.9,1.6,6.78,1.16202932182802,0.346371155929895,142.91734187144
55,0.4,89.9,0.4,6.78,2.57308846048559,1.49178583616417,73.4780800646591
55,0.4,89.9,0.6,6.78,2.37337482532323,1.36178714484037,74.2449063031504
55,0.4,89.9,0.8,6.78,2.2121554726515,0.957400529032526,98.4309202629161
55,0.4,89.9,1,6.78,2.06934623970902,1.15034197073076,76.6329879019464
55,0.4,89.9,1.2,6.78,1.95003252666468,0.82544379509395,100.638443314683
55,0.4,89.9,1.4,6.78,1.83179102964409,1.02058824932776,76.4601113995372
55,0.4,89.9,1.6,6.78,1.73589315874124,1.04668737860742,70.6505531589366
55,0.6,89.9,0.4,6.78,2.36228670266595,1.07283412166519,93.8014581715759
55,0.6,89.9,0.6,6.78,2.18784171677011,1.19246877930803,78.1589009603767
55,0.6,89.9,0.8,6.78,2.03140893671842,0.899909116881742,96.1630588384358
55,0.6,89.9,1,6.78,1.9052927057884,0.808090716357029,100.441028131633
55,0.6,89.9,1.2,6.78,1.80312658456888,0.681958542526961,112.636151892044
55,0.6,89.9,1.4,6.78,1.70269652891239,0.888417383682422,81.6450322840535
55,0.6,89.9,1.6,6.78,1.61041054237846,0.62042887295029,110.574291866402
55,0.8,89.9,0.4,6.78,2.16867605203622,1.04567815546359,88.3499301283426
55,0.8,89.9,0.6,6.78,2.00980387654142,0.740065143238045,115.689326342204
55,0.8,89.9,0.8,6.78,1.88348119210665,0.678636177534875,118.231674977954
55,0.8,89.9,1,6.78,1.77706354900001,0.587980228388091,128.750759131346
55,0.8,89.9,1.2,6.78,1.67027188607185,0.612847604231248,116.103213610508
55,0.8,89.9,1.4,6.78,1.57857678330786,0.532156927419114,126.367546477002
55,0.8,89.9,1.6,6.78,1.49333022412669,0.510000432976987,124.736878701455
55,1,89.9,0.4,6.78,2.0005425989252,0.780694249703851,109.16323196941
55,1,89.9,0.6,6.78,1.8624421680053,0.691303379682884,114.768757034526
55,1,89.9,0.8,6.78,1.74668905199644,0.588179313220161,126.507249786357
55,1,89.9,1,6.78,1.64416503055447,0.558000333106362,125.522190935314
55,1,89.9,1.2,6.78,1.55110552792306,0.518955083061723,127.327185021164
55,1,89.9,1.4,6.78,1.45953149933145,0.503236688275099,123.552272798391
55,1,89.9,1.6,6.78,1.37935107089807,0.489193627231588,120.116754102528
55,1.2,89.9,0.4,6.78,1.85414731695771,0.729575925683546,108.263809447038
55,1.2,89.9,0.6,6.78,1.7235540815716,0.633828581413043,115.841096147181
55,1.2,89.9,0.8,6.78,1.61569988228756,0.547170739213682,125.790368907252
55,1.2,89.9,1,6.78,1.52476118395395,0.503401202071552,129.031914611227
55,1.2,89.9,1.2,6.78,1.44031012315022,0.46925465098519,130.754603939066
55,1.2,89.9,1.4,6.78,1.36060327035452,0.444480315289214,130.403287618367
55,1.2,89.9,1.6,6.78,1.2887336798159,0.413713701860358,132.70058461086
55,1.4,89.9,0.4,6.78,1.7039534237989,0.644928234442538,112.552693173416
55,1.4,89.9,0.6,6.78,1.59047504606045,0.560825028119594,120.81171098246
55,1.4,89.9,0.8,6.78,1.4997161126187,0.4909732988572,130.125000934484
55,1.4,89.9,1,6.78,1.41468083365395,0.447496961132404,134.672195859829
55,1.4,89.9,1.2,6.78,1.33669147475873,0.407931654839205,139.589686934011
55,1.4,89.9,1.4,6.78,1.25571876134202,0.400507691099056,133.564512941151
55,1.4,89.9,1.6,6.78,1.19386740716155,0.361350183240416,140.746427109574
55,1.6,89.9,0.4,6.78,1.57805450548938,0.587803629025141,114.366623317734
55,1.6,89.9,0.6,6.78,1.47769329979251,0.489884589805945,128.499100677577
55,1.6,89.9,0.8,6.78,1.3926412458471,0.429323914206148,138.185901302874
55,1.6,89.9,1,6.78,1.31611746300523,0.396766110789609,141.308941561624
55,1.6,89.9,1.2,6.78,1.2386468143965,0.388618386757483,135.779344495182
55,1.6,89.9,1.4,6.78,1.17189969987972,0.364249174538894,137.057065507245
55,1.6,89.9,1.6,6.78,1.10850964900163,0.337729050307462,139.823645595907
60,0.4,9.9,0.4,6.78,3.67291639087157,1.98624787696832,78.7747726652455
60,0.4,9.9,0.6,6.78,3.35173725662475,1.70038005478562,83.9718124227832
60,0.4,9.9,0.8,6.78,3.10898583644052,1.47466751279424,89.8119638746268
60,0.4,9.9,1,6.78,2.88824596811129,1.32840325259942,92.6219260251438
60,0.4,9.9,1.2,6.78,2.72324324586438,1.24384256303797,93.267553201934
60,0.4,9.9,1.4,6.78,2.56557728067661,1.17224749181494,93.2342219876185
60,0.4,9.9,1.6,6.78,2.42564293932943,1.10539932936851,93.4796843961652
60,0.6,9.9,0.4,6.78,3.36816932454504,1.59952088424971,89.7043623842204
60,0.6,9.9,0.6,6.78,3.08972651878302,1.34260351510113,98.0351511396914
60,0.6,9.9,0.8,6.78,2.8750589684263,1.15266576363548,106.255868369556
60,0.6,9.9,1,6.78,2.68857087608212,1.06502086891307,107.540718627007
60,0.6,9.9,1.2,6.78,2.53203241855709,0.973784286646246,110.768445692264
60,0.6,9.9,1.4,6.78,2.38483891661602,0.928099413063332,109.464705818296
60,0.6,9.9,1.6,6.78,2.25332410467187,0.874358030968847,109.785231344712
60,0.8,9.9,0.4,6.78,3.09769573278876,1.36419590698237,96.7323141317288
60,0.8,9.9,0.6,6.78,2.85352916167652,1.15768186659328,105.003227115409
60,0.8,9.9,0.8,6.78,2.66189231202752,1.00463549152504,112.873379270439
60,0.8,9.9,1,6.78,2.4961784209604,0.914196119837718,116.31770185407
60,0.8,9.9,1.2,6.78,2.35134212215614,0.819605326058054,122.213903099007
60,0.8,9.9,1.4,6.78,2.21765740308843,0.773941884908419,122.066267754412
60,0.8,9.9,1.6,6.78,2.09554727338861,0.741978839489044,120.313816937906
60,1,9.9,0.4,6.78,2.8586284179863,1.23418062953178,98.6707758586647
60,1,9.9,0.6,6.78,2.64495416441518,1.00911409044192,111.657382355142
60,1,9.9,0.8,6.78,2.46887259349914,0.878770414410224,119.683095638741
60,1,9.9,1,6.78,2.3185405715975,0.786906430729062,125.516600330277
60,1,9.9,1.2,6.78,2.187030517472,0.718820715234753,129.611584861861
60,1,9.9,1.4,6.78,2.06689437336373,0.667146220644133,131.979602228218
60,1,9.9,1.6,6.78,1.95551222451855,0.63302804222452,131.597351355923
60,1.2,9.9,0.4,6.78,2.63755761424573,1.04386259538864,107.63863493369
60,1.2,9.9,0.6,6.78,2.44636500180127,0.885310338097162,117.71594179216
60,1.2,9.9,0.8,6.78,2.29163073975398,0.764403025980509,127.712028741291
60,1.2,9.9,1,6.78,2.15731680318335,0.698885569485708,131.497475444411
60,1.2,9.9,1.2,6.78,2.0374617139472,0.61529705225542,141.063347087131
60,1.2,9.9,1.4,6.78,1.92387082887259,0.599763632350875,136.648649451231
60,1.2,9.9,1.6,6.78,1.81976630502081,0.564795967497855,137.256712994325
60,1.4,9.9,0.4,6.78,2.43898780027699,0.98226652824619,105.776658861324
60,1.4,9.9,0.6,6.78,2.27234876703912,0.801817337426536,120.728306482793
60,1.4,9.9,0.8,6.78,2.13110106099907,0.684454564010212,132.638311238328
60,1.4,9.9,1,6.78,2.00532929434865,0.633179343714468,134.917573564834
60,1.4,9.9,1.2,6.78,1.89414642157198,0.584171553388929,138.128312204045
60,1.4,9.9,1.4,6.78,1.79310953939619,0.535378100025447,142.677595307674
60,1.4,9.9,1.6,6.78,1.69671250427321,0.517128520480731,139.771727301542
60,1.6,9.9,0.4,6.78,2.2573713770333,0.888278917848739,108.258803134573
60,1.6,9.9,0.6,6.78,2.10600328590737,0.75177937561961,119.337847340675
60,1.6,9.9,0.8,6.78,1.97433378270459,0.645792459217398,130.237835392718
60,1.6,9.9,1,6.78,1.86583046876837,0.576443117486231,137.887622922518
60,1.6,9.9,1.2,6.78,1.76397791925721,0.528809127490149,142.103169315814
60,1.6,9.9,1.4,6.78,1.66925922433806,0.495800643875094,143.425463030393
60,1.6,9.9,1.6,6.78,1.58301158017203,0.461029528479207,146.273250243898
60,0.4,29.9,0.4,6.78,3.47451958910595,1.72666195207063,85.7229301601019
60,0.4,29.9,0.6,6.78,3.18884730974426,1.47828844341722,91.8933544160003
60,0.4,29.9,0.8,6.78,2.96326792364886,1.29968101793103,97.127834512272
60,0.4,29.9,1,6.78,2.76927696841843,1.2224613474942,96.5030011616109
60,0.4,29.9,1.2,6.78,2.6056575241839,1.12594491961105,98.5847523900856
60,0.4,29.9,1.4,6.78,2.45854840433366,1.06504111291712,98.3381316091993
60,0.4,29.9,1.6,6.78,2.32339106524014,1.00960781901136,98.0345527352358
60,0.6,29.9,0.4,6.78,3.18629015815434,1.4159160295406,95.8644060662099
60,0.6,29.9,0.6,6.78,2.93654893441717,1.1954470581758,104.644511965774
60,0.6,29.9,0.8,6.78,2.74067198896626,1.07844561737649,108.260087421089
60,0.6,29.9,1,6.78,2.57032790132011,0.975830935796351,112.207919714264
60,0.6,29.9,1.2,6.78,2.4203668533538,0.898058102089267,114.811746542626
60,0.6,29.9,1.4,6.78,2.28466382712284,0.82805095597222,117.537055019513
60,0.6,29.9,1.6,6.78,2.15963561359095,0.827171019669715,111.223032648812
60,0.8,29.9,0.4,6.78,2.93411171947257,1.21483904505057,102.888649443022
60,0.8,29.9,0.6,6.78,2.71986021573554,1.00575099018199,115.203501147691
60,0.8,29.9,0.8,6.78,2.54061528570602,0.900360195105049,120.207670851358
60,0.8,29.9,1,6.78,2.38770231632453,0.812207595096731,125.234128137181
60,0.8,29.9,1.2,6.78,2.24675852534063,0.752836594314049,127.135032721768
60,0.8,29.9,1.4,6.78,2.12517016563539,0.702824572493671,128.812003609133
60,0.8,29.9,1.6,6.78,2.01389102433685,0.666445620598244,128.730308520663
60,1,29.9,0.4,6.78,2.71536164883922,1.05337506440359,109.813114366539
60,1,29.9,0.6,6.78,2.52135313012885,0.882924169107252,121.652162191399
60,1,29.9,0.8,6.78,2.36037424490129,0.785017680756944,128.088751068134
60,1,29.9,1,6.78,2.2207874178441,0.707070583602382,133.799281374228
60,1,29.9,1.2,6.78,2.09531341080148,0.657697597174206,135.716390183309
60,1,29.9,1.4,6.78,1.9809352254492,0.618892255753517,136.353028582835
60,1,29.9,1.6,6.78,1.87921340452697,0.56766975530988,141.022986492257
60,1.2,29.9,0.4,6.78,2.51170570279195,0.914996350945485,116.938885868478
60,1.2,29.9,0.6,6.78,2.33849623855936,0.804087600084158,123.891888512032
60,1.2,29.9,0.8,6.78,2.19266654894165,0.692406671231849,134.902783196979
60,1.2,29.9,1,6.78,2.063466270053,0.644462717630756,136.398356701216
60,1.2,29.9,1.2,6.78,1.95185518695726,0.58801196453907,141.407027268685
60,1.2,29.9,1.4,6.78,1.84704218517432,0.544794888892292,144.428650142191
60,1.2,29.9,1.6,6.78,1.75053897123276,0.517023294883778,144.23519129639
60,1.4,29.9,0.4,6.78,2.32534378013259,0.86200746960764,114.917376142018
60,1.4,29.9,0.6,6.78,2.16858052360037,0.728933363313944,126.735209431117
60,1.4,29.9,0.8,6.78,2.03878193664261,0.640465960544689,135.6076801524
60,1.4,29.9,1,6.78,1.9242060988963,0.572274886729779,143.237410470564
60,1.4,29.9,1.2,6.78,1.8173949483888,0.527127800359223,146.873335412208
60,1.4,29.9,1.4,6.78,1.72018475957714,0.50655580929504,144.662963469919
60,1.4,29.9,1.6,6.78,1.6348045289239,0.461891349715071,150.777162338077
60,1.6,29.9,0.4,6.78,2.15533059137965,0.773982636962178,118.629373595023
60,1.6,29.9,0.6,6.78,2.01412200763906,0.666399254983613,128.75403085768
60,1.6,29.9,0.8,6.78,1.89968669752436,0.573388040874973,141.137660142452
60,1.6,29.9,1,6.78,1.79013519775836,0.538485404651251,141.618978509546
60,1.6,29.9,1.2,6.78,1.69773719784337,0.472463365067594,153.077685666735
60,1.6,29.9,1.4,6.78,1.60628116828904,0.446935366184204,153.103954477557
60,1.6,29.9,1.6,6.78,1.52222763205764,0.433282238565708,149.664320037511
60,0.4,49.9,0.4,6.78,3.28157038120187,1.60579196800066,87.0566606101272
60,0.4,49.9,0.6,6.78,3.01751062517734,1.35871279203442,94.608619622085
60,0.4,49.9,0.8,6.78,2.81902832678159,1.22114350141677,98.3427389035213
60,0.4,49.9,1,6.78,2.63883630152747,1.12580882854939,99.8521365695762
60,0.4,49.9,1.2,6.78,2.48598947493187,1.05229388968709,100.640271389358
60,0.4,49.9,1.4,6.78,2.34955869345236,0.981866090034206,101.939758239815
60,0.4,49.9,1.6,6.78,2.21774329968106,0.941149884053843,100.383433228703
60,0.6,49.9,0.4,6.78,3.03193541426578,1.31523757160542,98.2031235030622
60,0.6,49.9,0.6,6.78,2.79392567634939,1.10338867261944,107.868810564639
60,0.6,49.9,0.8,6.78,2.60950680853211,0.989663708317246,112.326015059254
60,0.6,49.9,1,6.78,2.44964185246839,0.887952500628097,117.522878735285
60,0.6,49.9,1.2,6.78,2.30695422741935,0.840013638619369,116.993626323249
60,0.6,49.9,1.4,6.78,2.18027504357766,0.79507275380466,116.819131991624
60,0.6,49.9,1.6,6.78,2.0649380983797,0.743242725477422,118.354815332936
60,0.8,49.9,0.4,6.78,2.78663725566625,1.13257336439492,104.815052819681
60,0.8,49.9,0.6,6.78,2.58742230508439,0.921295108871267,119.640471088679
60,0.8,49.9,0.8,6.78,2.41905858162985,0.842989602202304,122.245738924531
60,0.8,49.9,1,6.78,2.27570717032681,0.766787595709845,126.430210616814
60,0.8,49.9,1.2,6.78,2.14946777103076,0.689305325186773,132.839999815439
60,0.8,49.9,1.4,6.78,2.02722583108928,0.670650271499113,128.770264833014
60,0.8,49.9,1.6,6.78,1.92111601001326,0.645533122434444,126.778212043767
60,1,49.9,0.4,6.78,2.5830419102588,0.968403849543531,113.627776350948
60,1,49.9,0.6,6.78,2.39606096034613,0.815331618945458,125.191009242889
60,1,49.9,0.8,6.78,2.24708209667035,0.736240866257593,130.01952700116
60,1,49.9,1,6.78,2.11874537333095,0.676973140108189,133.326626851531
60,1,49.9,1.2,6.78,1.99780287375146,0.632290571343347,134.600133312601
60,1,49.9,1.4,6.78,1.89377907058638,0.577347411089657,139.733858690573
60,1,49.9,1.6,6.78,1.79719947778267,0.536977597856714,142.577067568694
60,1.2,49.9,0.4,6.78,2.39441705012897,0.888556121835332,114.795402527224
60,1.2,49.9,0.6,6.78,2.22874078836614,0.733429049678758,129.452671071468
60,1.2,49.9,0.8,6.78,2.09239213671912,0.645592680110257,138.068321097064
60,1.2,49.9,1,6.78,1.97324141659799,0.592024445718231,141.987510511064
60,1.2,49.9,1.2,6.78,1.86384204798999,0.555165614098818,143.019780919145
60,1.2,49.9,1.4,6.78,1.7650473307889,0.517478179012643,145.302764360669
60,1.2,49.9,1.6,6.78,1.67496370009717,0.488842220136121,145.964167222273
60,1.4,49.9,0.4,6.78,2.2158442913239,0.810602362240692,116.450387011019
60,1.4,49.9,0.6,6.78,2.07105308286948,0.665784945253317,132.515543446247
60,1.4,49.9,0.8,6.78,1.94912313564146,0.580217355211271,143.106092539209
60,1.4,49.9,1,6.78,1.83834461756937,0.543787915168026,144.014737867744
60,1.4,49.9,1.2,6.78,1.73906418550273,0.497749408179721,148.838204112763
60,1.4,49.9,1.4,6.78,1.64735216663415,0.470550781788759,149.138411953835
60,1.4,49.9,1.6,6.78,1.56634922854578,0.428971818260221,155.549778865853
60,1.6,49.9,0.4,6.78,2.05439157774224,0.755073909090798,115.905307714584
60,1.6,49.9,0.6,6.78,1.92506944606218,0.602709423519526,136.065487345073
60,1.6,49.9,0.8,6.78,1.81378409306253,0.544920215137612,141.795429233451
60,1.6,49.9,1,6.78,1.71364430122092,0.497534871342387,146.725878401738
60,1.6,49.9,1.2,6.78,1.61991514812863,0.46946251811229,146.994438934139
60,1.6,49.9,1.4,6.78,1.53735950104681,0.432960836108798,151.264280095329
60,1.6,49.9,1.6,6.78,1.45837780600354,0.405073306105824,153.371965824125
60,0.4,69.9,0.4,6.78,3.14629580656492,1.58795912521654,84.4053148787583
60,0.4,69.9,0.6,6.78,2.88335695690779,1.3437223859305,91.4109917497449
60,0.4,69.9,0.8,6.78,2.68344744357189,1.14471173550366,99.8634397147773
60,0.4,69.9,1,6.78,2.51676171120421,1.05212893756175,101.901996956593
60,0.4,69.9,1.2,6.78,2.36209171421156,1.0107435653393,99.5555172762202
60,0.4,69.9,1.4,6.78,2.23405527155635,0.929668473960454,102.370629049695
60,0.4,69.9,1.6,6.78,2.1188309693159,0.896186632568952,100.718074057435
60,0.6,69.9,0.4,6.78,2.88168340548797,1.23552530746671,99.3583068739504
60,0.6,69.9,0.6,6.78,2.6595068812517,1.00317621257538,112.936273907627
60,0.6,69.9,0.8,6.78,2.48031364776569,0.946976295383817,111.577610693939
60,0.6,69.9,1,6.78,2.33109437246727,0.872408158089971,113.828155908355
60,0.6,69.9,1.2,6.78,2.19788198590098,0.799761235764918,117.072146613087
60,0.6,69.9,1.4,6.78,2.07824407591391,0.751251895372157,117.847543096575
60,0.6,69.9,1.6,6.78,1.96963478245633,0.708269857883004,118.466759066423
60,0.8,69.9,0.4,6.78,2.65994934553397,1.09860219427265,103.143642975221
60,0.8,69.9,0.6,6.78,2.46310847864741,0.898315556261681,116.805738862165
60,0.8,69.9,0.8,6.78,2.30483415180782,0.789126120926137,124.423617373674
60,0.8,69.9,1,6.78,2.16793403388975,0.739948452929101,124.811372516561
60,0.8,69.9,1.2,6.78,2.0472607348626,0.671494744084533,129.879348524827
60,0.8,69.9,1.4,6.78,1.93543635807085,0.641876008286107,128.450948140081
60,0.8,69.9,1.6,6.78,1.83359022751593,0.618646614153917,126.260995004909
60,1,69.9,0.4,6.78,2.45555818540553,0.924607008496997,113.136466471062
60,1,69.9,0.6,6.78,2.28305264307918,0.789008677262232,123.266114986352
60,1,69.9,0.8,6.78,2.14426909389751,0.654905407237483,139.4794647197
60,1,69.9,1,6.78,2.0192972415722,0.628956733253711,136.769432042676
60,1,69.9,1.2,6.78,1.90930116883698,0.583038752832243,139.50397377668
60,1,69.9,1.4,6.78,1.80537018147559,0.560900313843621,137.116634278968
60,1,69.9,1.6,6.78,1.71276226745029,0.519349484612058,140.490495436366
60,1.2,69.9,0.4,6.78,2.27506135275247,0.830706626186872,116.668872430329
60,1.2,69.9,0.6,6.78,2.12187208707465,0.702503806958493,128.670823330108
60,1.2,69.9,0.8,6.78,1.99093808938841,0.635567540971277,133.446014685502
60,1.2,69.9,1,6.78,1.87968352885787,0.580285776135647,137.991511808495
